[Epoch: 220], Train accuracy: 90.00%, Test accuracy: 94.39%
[Epoch: 221], Train accuracy: 90.01%, Test accuracy: 94.39%
[Epoch: 222], Train accuracy: 89.98%, Test accuracy: 94.39%
[Epoch: 223], Train accuracy: 89.98%, Test accuracy: 94.41%
[Epoch: 224], Train accuracy: 89.99%, Test accuracy: 94.44%
[Epoch: 225], Train accuracy: 89.95%, Test accuracy: 94.46%
[Epoch: 226], Train accuracy: 89.94%, Test accuracy: 94.47%
[Epoch: 227], Train accuracy: 89.95%, Test accuracy: 94.47%
[Epoch: 228], Train accuracy: 89.95%, Test accuracy: 94.46%
[Epoch: 229], Train accuracy: 89.98%, Test accuracy: 94.46%
[Epoch: 230], Train accuracy: 89.96%, Test accuracy: 94.43%
[Epoch: 231], Train accuracy: 89.98%, Test accuracy: 94.43%
[Epoch: 232], Train accuracy: 89.98%, Test accuracy: 94.44%
[Epoch: 233], Train accuracy: 89.99%, Test accuracy: 94.47%
[Epoch: 234], Train accuracy: 90.00%, Test accuracy: 94.49%
[Epoch: 235], Train accuracy: 90.05%, Test accuracy: 94.52%
[Epoch: 236], Train accuracy: 90.04%, Test accuracy: 94.53%
[Epoch: 237], Train accuracy: 90.06%, Test accuracy: 94.55%
[Epoch: 238], Train accuracy: 90.08%, Test accuracy: 94.53%
[Epoch: 239], Train accuracy: 90.06%, Test accuracy: 94.52%
[Epoch: 240], Train accuracy: 90.05%, Test accuracy: 94.52%
[Epoch: 241], Train accuracy: 90.05%, Test accuracy: 94.50%
[Epoch: 242], Train accuracy: 90.02%, Test accuracy: 94.50%
[Epoch: 243], Train accuracy: 90.04%, Test accuracy: 94.52%
[Epoch: 244], Train accuracy: 90.00%, Test accuracy: 94.52%
[Epoch: 245], Train accuracy: 89.98%, Test accuracy: 94.53%
[Epoch: 246], Train accuracy: 90.00%, Test accuracy: 94.55%
[Epoch: 247], Train accuracy: 89.98%, Test accuracy: 94.52%
[Epoch: 248], Train accuracy: 89.99%, Test accuracy: 94.53%
[Epoch: 249], Train accuracy: 90.01%, Test accuracy: 94.55%
[Epoch: 250], Train accuracy: 89.99%, Test accuracy: 94.57%
[Epoch: 251], Train accuracy: 89.99%, Test accuracy: 94.57%
[Epoch: 252], Train accuracy: 89.96%, Test accuracy: 94.55%
[Epoch: 253], Train accuracy: 89.98%, Test accuracy: 94.55%
[Epoch: 254], Train accuracy: 90.00%, Test accuracy: 94.57%
[Epoch: 255], Train accuracy: 90.01%, Test accuracy: 94.58%
[Epoch: 256], Train accuracy: 90.01%, Test accuracy: 94.61%
[Epoch: 257], Train accuracy: 90.01%, Test accuracy: 94.63%
[Epoch: 258], Train accuracy: 90.01%, Test accuracy: 94.63%
[Epoch: 259], Train accuracy: 90.02%, Test accuracy: 94.63%
[Epoch: 260], Train accuracy: 90.00%, Test accuracy: 94.63%
[Epoch: 261], Train accuracy: 90.04%, Test accuracy: 94.64%
[Epoch: 262], Train accuracy: 90.06%, Test accuracy: 94.66%
[Epoch: 263], Train accuracy: 90.08%, Test accuracy: 94.64%
[Epoch: 264], Train accuracy: 90.08%, Test accuracy: 94.64%
[Epoch: 265], Train accuracy: 90.09%, Test accuracy: 94.63%
[Epoch: 266], Train accuracy: 90.12%, Test accuracy: 94.61%
[Epoch: 267], Train accuracy: 90.12%, Test accuracy: 94.63%
[Epoch: 268], Train accuracy: 90.11%, Test accuracy: 94.61%
[Epoch: 269], Train accuracy: 90.11%, Test accuracy: 94.63%
[Epoch: 270], Train accuracy: 90.06%, Test accuracy: 94.63%
[Epoch: 271], Train accuracy: 90.04%, Test accuracy: 94.63%
[Epoch: 272], Train accuracy: 90.08%, Test accuracy: 94.63%
[Epoch: 273], Train accuracy: 90.09%, Test accuracy: 94.64%
[Epoch: 274], Train accuracy: 90.09%, Test accuracy: 94.64%
[Epoch: 275], Train accuracy: 90.12%, Test accuracy: 94.63%
[Epoch: 276], Train accuracy: 90.13%, Test accuracy: 94.63%
[Epoch: 277], Train accuracy: 90.12%, Test accuracy: 94.64%
[Epoch: 278], Train accuracy: 90.09%, Test accuracy: 94.66%
[Epoch: 279], Train accuracy: 90.07%, Test accuracy: 94.66%
[Epoch: 280], Train accuracy: 90.05%, Test accuracy: 94.66%
[Epoch: 281], Train accuracy: 90.05%, Test accuracy: 94.66%
[Epoch: 282], Train accuracy: 90.01%, Test accuracy: 94.67%
[Epoch: 283], Train accuracy: 90.04%, Test accuracy: 94.67%
[Epoch: 284], Train accuracy: 90.00%, Test accuracy: 94.67%
[Epoch: 285], Train accuracy: 89.99%, Test accuracy: 94.67%
[Epoch: 286], Train accuracy: 90.00%, Test accuracy: 94.66%
[Epoch: 287], Train accuracy: 89.99%, Test accuracy: 94.66%
[Epoch: 288], Train accuracy: 89.99%, Test accuracy: 94.66%
[Epoch: 289], Train accuracy: 90.01%, Test accuracy: 94.66%
[Epoch: 290], Train accuracy: 90.04%, Test accuracy: 94.66%
[Epoch: 291], Train accuracy: 90.06%, Test accuracy: 94.64%
[Epoch: 292], Train accuracy: 90.04%, Test accuracy: 94.64%
[Epoch: 293], Train accuracy: 90.02%, Test accuracy: 94.64%
[Epoch: 294], Train accuracy: 90.04%, Test accuracy: 94.66%
[Epoch: 295], Train accuracy: 89.96%, Test accuracy: 94.66%
[Epoch: 296], Train accuracy: 89.94%, Test accuracy: 94.67%
[Epoch: 297], Train accuracy: 89.96%, Test accuracy: 94.67%
[Epoch: 298], Train accuracy: 89.99%, Test accuracy: 94.66%
[Epoch: 299], Train accuracy: 90.00%, Test accuracy: 94.67%
[Epoch: 300], Train accuracy: 90.05%, Test accuracy: 94.70%
[Epoch: 301], Train accuracy: 90.06%, Test accuracy: 94.72%
[Epoch: 302], Train accuracy: 90.04%, Test accuracy: 94.72%
[Epoch: 303], Train accuracy: 90.07%, Test accuracy: 94.72%
[Epoch: 304], Train accuracy: 90.11%, Test accuracy: 94.72%
[Epoch: 305], Train accuracy: 90.08%, Test accuracy: 94.70%
[Epoch: 306], Train accuracy: 90.06%, Test accuracy: 94.70%
[Epoch: 307], Train accuracy: 90.08%, Test accuracy: 94.72%
[Epoch: 308], Train accuracy: 90.07%, Test accuracy: 94.72%
[Epoch: 309], Train accuracy: 90.08%, Test accuracy: 94.72%
[Epoch: 310], Train accuracy: 90.09%, Test accuracy: 94.70%
[Epoch: 311], Train accuracy: 90.14%, Test accuracy: 94.70%
[Epoch: 312], Train accuracy: 90.16%, Test accuracy: 94.69%
[Epoch: 313], Train accuracy: 90.14%, Test accuracy: 94.70%
[Epoch: 314], Train accuracy: 90.15%, Test accuracy: 94.70%
[Epoch: 315], Train accuracy: 90.16%, Test accuracy: 94.72%
[Epoch: 316], Train accuracy: 90.14%, Test accuracy: 94.75%
[Epoch: 317], Train accuracy: 90.16%, Test accuracy: 94.75%
[Epoch: 318], Train accuracy: 90.18%, Test accuracy: 94.75%
[Epoch: 319], Train accuracy: 90.19%, Test accuracy: 94.77%
[Epoch: 320], Train accuracy: 90.19%, Test accuracy: 94.77%
[Epoch: 321], Train accuracy: 90.23%, Test accuracy: 94.77%
[Epoch: 322], Train accuracy: 90.23%, Test accuracy: 94.77%
[Epoch: 323], Train accuracy: 90.23%, Test accuracy: 94.80%
[Epoch: 324], Train accuracy: 90.22%, Test accuracy: 94.83%
[Epoch: 325], Train accuracy: 90.23%, Test accuracy: 94.81%
[Epoch: 326], Train accuracy: 90.21%, Test accuracy: 94.80%
[Epoch: 327], Train accuracy: 90.23%, Test accuracy: 94.81%
[Epoch: 328], Train accuracy: 90.26%, Test accuracy: 94.81%
[Epoch: 329], Train accuracy: 90.23%, Test accuracy: 94.81%
[Epoch: 330], Train accuracy: 90.26%, Test accuracy: 94.81%
[Epoch: 331], Train accuracy: 90.26%, Test accuracy: 94.81%
[Epoch: 332], Train accuracy: 90.25%, Test accuracy: 94.81%
[Epoch: 333], Train accuracy: 90.26%, Test accuracy: 94.81%
[Epoch: 334], Train accuracy: 90.27%, Test accuracy: 94.83%
[Epoch: 335], Train accuracy: 90.25%, Test accuracy: 94.81%
[Epoch: 336], Train accuracy: 90.28%, Test accuracy: 94.81%
[Epoch: 337], Train accuracy: 90.32%, Test accuracy: 94.81%
[Epoch: 338], Train accuracy: 90.29%, Test accuracy: 94.80%
[Epoch: 339], Train accuracy: 90.29%, Test accuracy: 94.78%
[Epoch: 340], Train accuracy: 90.31%, Test accuracy: 94.78%
[Epoch: 341], Train accuracy: 90.33%, Test accuracy: 94.78%
[Epoch: 342], Train accuracy: 90.35%, Test accuracy: 94.78%
[Epoch: 343], Train accuracy: 90.35%, Test accuracy: 94.80%
[Epoch: 344], Train accuracy: 90.39%, Test accuracy: 94.81%
[Epoch: 345], Train accuracy: 90.39%, Test accuracy: 94.83%
[Epoch: 346], Train accuracy: 90.42%, Test accuracy: 94.89%
[Epoch: 347], Train accuracy: 90.45%, Test accuracy: 94.91%
[Epoch: 348], Train accuracy: 90.42%, Test accuracy: 94.91%
[Epoch: 349], Train accuracy: 90.41%, Test accuracy: 94.91%
[Epoch: 350], Train accuracy: 90.43%, Test accuracy: 94.91%
[Epoch: 351], Train accuracy: 90.41%, Test accuracy: 94.92%
[Epoch: 352], Train accuracy: 90.42%, Test accuracy: 94.97%
[Epoch: 353], Train accuracy: 90.42%, Test accuracy: 94.95%
[Epoch: 354], Train accuracy: 90.42%, Test accuracy: 94.94%
[Epoch: 355], Train accuracy: 90.42%, Test accuracy: 94.91%
[Epoch: 356], Train accuracy: 90.48%, Test accuracy: 94.91%
[Epoch: 357], Train accuracy: 90.49%, Test accuracy: 94.91%
[Epoch: 358], Train accuracy: 90.49%, Test accuracy: 94.91%
[Epoch: 359], Train accuracy: 90.48%, Test accuracy: 94.91%
[Epoch: 360], Train accuracy: 90.49%, Test accuracy: 94.91%
[Epoch: 361], Train accuracy: 90.55%, Test accuracy: 94.57%
[Epoch: 362], Train accuracy: 90.55%, Test accuracy: 94.58%
[Epoch: 363], Train accuracy: 90.56%, Test accuracy: 94.58%
[Epoch: 364], Train accuracy: 90.55%, Test accuracy: 94.58%
[Epoch: 365], Train accuracy: 90.55%, Test accuracy: 94.58%
[Epoch: 366], Train accuracy: 90.55%, Test accuracy: 94.55%
[Epoch: 367], Train accuracy: 90.58%, Test accuracy: 94.55%
[Epoch: 368], Train accuracy: 90.59%, Test accuracy: 94.57%
[Epoch: 369], Train accuracy: 90.82%, Test accuracy: 94.53%
[Epoch: 370], Train accuracy: 90.82%, Test accuracy: 94.55%
[Epoch: 371], Train accuracy: 90.85%, Test accuracy: 94.55%
[Epoch: 372], Train accuracy: 90.87%, Test accuracy: 94.57%
[Epoch: 373], Train accuracy: 90.80%, Test accuracy: 94.49%
[Epoch: 374], Train accuracy: 90.82%, Test accuracy: 94.49%
[Epoch: 375], Train accuracy: 90.83%, Test accuracy: 94.49%
